dur,proto,service,state,spkts,dpkts,sbytes,dbytes,rate,sload,dload,sloss,dloss,sinpkt,dinpkt,sjit,djit,swin,stcpb,dtcpb,dwin,tcprtt,synack,ackdat,smean,dmean,trans_depth,response_body_len,ct_src_dport_ltm,ct_dst_sport_ltm,is_ftp_login,ct_ftp_cmd,ct_flw_http_mthd,is_sm_ips_ports,attack_cat,label
0.001688,udp,-,CON,4,4,536,304,4146.9194,1905213.2,1080568.8,0,0,0.437667,0.235333,0.613298,0.329982,0,0,0,0,0.0,0.0,0.0,134,76,0,0,1,1,0,0,0,0,Normal,0
0.016304,tcp,-,FIN,18,20,3960,2560,2269.3818,1835132.5,1193326.9,7,7,0.941059,0.833053,95.61016,2.543351,255,3416124459,1273700754,255,0.000594,0.000472,0.000122,220,128,0,0,1,1,0,0,0,0,Normal,0
0.018117,tcp,-,FIN,16,18,1540,1644,1821.4937,637633.2,685764.75,4,4,1.187267,1.103875,72.25177,2.02538,255,1217433884,3368466156,255,0.000582,0.000452,0.00013,96,91,0,0,6,1,0,0,0,0,Normal,0
0.190285,tcp,-,CON,6,2,986,86,36.786926,34558.688,1807.8146,2,1,38.057,0.008,2255.951,0.0,255,4220487542,1197055175,255,0.155759,0.087701,0.068058,164,43,0,0,4,1,0,0,0,0,Normal,0
0.591158,tcp,-,FIN,10,6,638,268,25.373928,7781.338,3031.3386,2,1,61.141335,93.2696,3382.9075,131.79503,255,4109536815,1647520787,255,0.211451,0.124809,0.086642,64,45,0,0,1,1,0,0,0,0,Normal,0
1.21633,tcp,http,FIN,14,18,1684,10168,25.486504,10286.682,63167.066,3,5,93.537926,71.51788,10468.922,9164.838,255,3651683197,1503552398,255,0.000657,0.000521,0.000136,120,565,1,3924,1,1,0,0,1,0,Normal,0
0.001042,udp,dns,CON,2,2,130,162,2879.0786,499040.3,621881.0,0,0,0.009,0.007,0.0,0.0,0,0,0,0,0.0,0.0,0.0,65,81,0,0,2,1,0,0,0,0,Normal,0
5e-06,tcp,-,REQ,2,0,90,0,200000.0,72000000.0,0.0,1,0,0.005,0.0,0.0,0.0,255,0,0,0,0.0,0.0,0.0,45,0,0,0,1,1,0,0,0,0,Normal,0
0.194222,tcp,-,FIN,22,24,2054,2478,231.69362,80773.55,97826.195,6,6,9.232,8.41713,541.188,514.60645,255,2267796675,2268100088,255,0.000755,0.000619,0.000136,93,103,0,0,1,1,0,0,0,0,Normal,0
0.001041,udp,dns,CON,2,2,146,178,2881.8442,560999.06,683957.75,0,0,0.008,0.006,0.0,0.0,0,0,0,0,0.0,0.0,0.0,73,89,0,0,1,1,0,0,0,0,Normal,0
0.02681,tcp,-,FIN,66,68,3926,57474,4960.8354,1153897.8,16897874.0,7,27,0.407585,0.398667,21.65075,21.41137,255,719397537,731690408,255,0.000633,0.000495,0.000138,59,845,0,0,1,1,0,0,0,0,Normal,0
3.018831,tcp,-,FIN,122,126,7820,15736,81.81975,20553.65,41372.305,30,32,24.94615,24.146215,1883.8871,1861.8502,255,2248901135,129154324,255,0.000716,0.000549,0.000167,64,125,0,0,2,1,0,0,0,0,Normal,0
0.036915,tcp,-,FIN,62,62,3718,45696,3331.9788,792956.8,9743248.0,7,24,0.599951,0.596852,37.999767,37.722748,255,3972853610,3997738160,255,0.000623,0.000504,0.000119,60,737,0,0,1,1,0,0,0,0,Normal,0
0.611243,tcp,http,FIN,10,8,802,1082,27.81218,9449.597,12394.416,2,2,67.915886,67.92357,3357.822,110.020645,255,4175933216,4279034726,255,0.193252,0.135143,0.058109,80,135,1,138,2,1,0,0,1,0,Normal,0
0.346868,tcp,ftp-data,FIN,6,8,320,1910,37.478233,6157.962,38562.22,1,2,69.3082,49.483,4891.649,120.29949,255,3793411098,1715710447,255,0.000599,0.000484,0.000115,53,239,0,0,1,1,0,0,0,0,Normal,0
0.050996,tcp,-,FIN,60,62,3598,48710,2372.735,555180.75,7518236.5,7,24,0.873034,0.826492,59.9219,58.12449,255,921452832,3067170699,255,0.000685,0.000571,0.000114,60,786,0,0,1,1,0,0,0,0,Normal,0
0.001099,udp,dns,CON,2,2,146,178,2729.7544,531392.2,647861.7,0,0,0.009,0.007,0.0,0.0,0,0,0,0,0.0,0.0,0.0,73,89,0,0,1,1,0,0,0,0,Normal,0
0.0,arp,-,INT,1,0,46,0,0.0,0.0,0.0,0,0,60000.67,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,46,0,0,0,2,2,0,0,0,1,Normal,0
0.031929,tcp,-,FIN,72,74,4238,63516,4541.3257,1047323.7,15699332.0,7,30,0.445423,0.434264,23.415901,23.01659,255,4060630170,1915598777,255,0.000774,0.000653,0.000121,59,858,0,0,1,1,0,0,0,0,Normal,0
1.009893,tcp,http,FIN,14,18,1684,10168,30.696323,12389.432,76079.35,3,5,77.65807,59.37312,8761.987,7675.7046,255,1664526111,1665518102,255,0.000671,0.000545,0.000126,120,565,1,3924,1,1,0,0,1,0,Normal,0
0.723322,tcp,http,FIN,10,8,872,1118,23.502672,8682.164,10827.819,2,2,80.36911,97.10014,4782.028,214.23969,255,460995595,1305334900,255,0.114112,0.034617,0.079495,87,140,0,0,1,1,0,0,0,0,Normal,0
0.012903,tcp,-,FIN,38,40,2438,19266,5967.6045,1471905.8,11646904.0,7,13,0.340405,0.318513,21.208763,19.355577,255,835761623,3012620916,255,0.000605,0.000478,0.000127,64,482,0,0,1,1,0,0,0,0,Normal,0
0.130992,tcp,-,FIN,90,92,5174,83812,1381.7638,312507.66,5062966.0,7,39,1.484989,1.4485,84.45198,83.424255,255,1373961647,1374272300,255,0.000775,0.000617,0.000158,57,911,0,0,1,1,0,0,0,0,Normal,0
1.161443,tcp,http,FIN,14,18,1684,10168,26.690935,10772.806,66152.195,3,5,89.31154,68.27359,8844.232,7742.9487,255,3804171946,3805180555,255,0.000903,0.000786,0.000117,120,565,1,3924,2,1,0,0,1,0,Normal,0
0.248048,tcp,ftp-data,FIN,14,8,8928,424,84.66103,267399.88,11965.427,4,1,19.080616,41.23467,2147.4475,92.04618,255,1184303693,3798273270,255,0.000597,0.000475,0.000122,638,53,0,0,1,1,0,0,0,0,Normal,0
0.003845,tcp,http,FIN,8,10,1052,824,4421.3267,1916254.9,1543823.1,2,2,0.501,0.373556,32.158497,0.677455,255,1400010588,1401011601,255,0.000603,0.000478,0.000125,132,82,1,83,2,1,0,0,1,0,Normal,0
0.029021,tcp,-,FIN,60,62,3614,50036,4169.3945,979704.3,13570587.0,7,24,0.486254,0.4737,30.784378,29.84319,255,2152359437,2152678121,255,0.000738,0.00059,0.000148,60,807,0,0,1,1,0,0,0,0,Normal,0
0.000979,udp,dns,CON,2,2,130,162,3064.3513,531154.25,661899.9,0,0,0.007,0.01,0.0,0.0,0,0,0,0,0.0,0.0,0.0,65,81,0,0,2,2,0,0,0,0,Normal,0
0.424873,tcp,-,FIN,10,6,534,268,35.30467,9056.824,4217.731,2,1,47.106,72.5708,2356.9539,109.132034,255,4176619029,3405943813,255,0.121537,0.062017,0.05952,53,45,0,0,2,1,0,0,0,0,Normal,0
6.457172,tcp,-,FIN,440,858,24744,1094788,200.86192,30586.766,1354788.8,38,390,14.741694,7.542846,5668.8306,4055.4165,255,259273006,2414564952,255,0.000608,0.000492,0.000116,56,1276,0,0,2,1,0,0,0,0,Normal,0
0.001034,udp,dns,CON,2,2,146,178,2901.354,564796.94,688588.06,0,0,0.004,0.007,0.0,0.0,0,0,0,0,0.0,0.0,0.0,73,89,0,0,2,1,0,0,0,0,Normal,0
0.021899,tcp,smtp,FIN,52,42,37152,3380,4246.7695,13311293.0,1205534.5,18,8,0.439898,0.521781,23.402983,0.933152,255,4021953532,4018808431,255,0.00063,0.0005,0.00013,714,80,0,0,1,1,0,0,0,0,Normal,0
1.670003,tcp,ssh,FIN,106,116,9400,12402,132.33508,44608.3,58902.887,26,31,15.901857,14.516122,924.6637,883.42206,255,3349201285,1200529421,255,0.000791,0.00064,0.000151,89,107,0,0,1,1,0,0,0,0,Normal,0
0.001082,udp,dns,CON,2,2,132,164,2772.6433,487985.22,606284.7,0,0,0.009,0.007,0.0,0.0,0,0,0,0,0.0,0.0,0.0,66,82,0,0,1,1,0,0,0,0,Normal,0
0.242765,tcp,smtp,FIN,52,42,37210,3380,383.08655,1202644.5,108747.15,18,8,4.84816,5.907659,542.9342,18.20608,255,4038223666,4035074141,255,0.000681,0.000548,0.000133,716,80,0,0,1,1,0,0,0,0,Normal,0
0.799436,tcp,-,CON,6,2,978,86,8.756173,8155.75,430.30338,2,1,159.8872,0.004,8812.979,0.0,255,2170391327,1243077171,255,0.585362,0.072243,0.513119,163,43,0,0,1,1,0,0,0,0,Normal,0
0.005,tcp,-,FIN,18,18,3960,2456,7000.0,5984000.0,3712000.0,7,7,0.273588,0.265824,13.408881,0.338272,255,2628420613,482110650,255,0.000594,0.000477,0.000117,220,136,0,0,1,1,0,0,0,0,Normal,0
5.41215,tcp,-,FIN,442,858,24848,1094788,240.01552,36646.434,1616382.4,38,390,12.327619,6.314698,4915.962,3518.292,255,1817309364,3971971951,255,0.000558,0.000449,0.000109,56,1276,0,0,2,1,0,0,0,0,Normal,0
0.222324,tcp,ftp-data,FIN,8,12,424,8824,85.46086,13349.886,291070.7,1,4,31.715284,20.160818,2164.073,1722.2639,255,2320241027,257032915,255,0.000676,0.000553,0.000123,53,735,0,0,1,1,0,0,0,0,Normal,0
0.0,arp,-,INT,1,0,46,0,0.0,0.0,0.0,0,0,60000.824,0.0,15.49204,0.0,0,0,0,0,0.0,0.0,0.0,46,0,0,0,2,2,0,0,0,1,Normal,0
0.000992,udp,dns,CON,2,2,130,162,3024.1936,524193.56,653225.8,0,0,0.009,0.005,0.0,0.0,0,0,0,0,0.0,0.0,0.0,65,81,0,0,1,1,0,0,0,0,Normal,0
0.157434,tcp,-,FIN,20,22,4240,2664,260.42657,204682.6,129222.41,7,7,8.269263,7.470571,732.62024,20.554605,255,572528173,2725627197,255,0.000681,0.00055,0.000131,212,121,0,0,1,1,0,0,0,0,Normal,0
0.247776,tcp,smtp,FIN,54,40,37938,3276,375.33902,1202247.1,103157.69,19,8,4.668585,6.339461,696.9899,25.163649,255,3498181207,1353818582,255,0.000696,0.000534,0.000162,703,82,0,0,2,1,0,0,0,0,Normal,0
9e-06,udp,-,INT,2,0,104,0,111111.11,46222220.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,52,0,0,0,1,1,0,0,0,0,Normal,0
1.516276,tcp,-,FIN,10,8,2516,354,11.211679,11950.331,1635.5862,2,1,161.4979,207.16,9735.113,325.244,255,3053965067,1529700960,255,0.158295,0.06615,0.092145,252,44,0,0,1,1,0,0,0,0,Normal,0
1.370304,tcp,http,FIN,14,18,1684,10168,22.622717,9130.82,56069.312,3,5,105.380844,80.57729,10290.359,9005.997,255,1381194598,3527608644,255,0.000616,0.000486,0.00013,120,565,1,3924,2,1,0,0,1,0,Normal,0
0.004073,tcp,http,FIN,8,10,1058,822,4173.8276,1818806.8,1453474.1,2,2,0.533857,0.393222,34.62481,0.729051,255,3107531642,958954502,255,0.000654,0.00053,0.000124,132,82,1,82,1,1,0,0,1,0,Normal,0
0.001047,udp,dns,CON,2,2,146,178,2865.3293,557784.1,680038.2,0,0,0.008,0.007,0.0,0.0,0,0,0,0,0.0,0.0,0.0,73,89,0,0,1,1,0,0,0,0,Normal,0
0.001058,udp,dns,CON,2,2,130,162,2835.5386,491493.38,612476.4,0,0,0.009,0.007,0.0,0.0,0,0,0,0,0.0,0.0,0.0,65,81,0,0,1,1,0,0,0,0,Normal,0
0.001056,udp,dns,CON,2,2,146,178,2840.9092,553030.3,674242.44,0,0,0.009,0.007,0.0,0.0,0,0,0,0,0.0,0.0,0.0,73,89,0,0,1,1,0,0,0,0,Normal,0
1.016602,tcp,-,FIN,28,30,4480,3080,56.069138,33995.605,23434.932,7,7,37.64,35.0369,1988.8746,49.515446,255,1071493078,1606549374,255,0.000652,0.000527,0.000125,160,103,0,0,1,1,0,0,0,0,Normal,0
0.075297,tcp,-,FIN,34,36,2230,13500,916.3712,230022.45,1394477.9,7,11,2.271606,2.136886,0.0,131.75049,255,2580332275,2580585768,255,0.00062,0.000502,0.000118,66,375,0,0,1,1,0,0,0,0,Normal,0
0.104699,tcp,ftp-data,FIN,10,12,528,8824,200.57498,36370.93,618076.56,1,4,11.595778,9.474909,1086.9038,974.95825,255,1786612838,1903543036,255,0.000589,0.000471,0.000118,53,735,0,0,1,1,0,0,0,0,Normal,0
0.0,arp,-,INT,1,0,46,0,0.0,0.0,0.0,0,0,60000.67,0.0,10.954513,0.0,0,0,0,0,0.0,0.0,0.0,46,0,0,0,1,1,0,0,0,1,Normal,0
0.01796,tcp,-,FIN,16,18,1540,1644,1837.4164,643207.1,691759.44,4,4,1.176533,1.029529,72.26714,1.972308,255,3749237316,3750635494,255,0.000567,0.000455,0.000112,96,91,0,0,5,1,0,0,0,0,Normal,0
0.551672,tcp,smtp,FIN,54,42,37938,3380,172.20378,539973.06,47854.523,19,8,10.40217,13.441927,757.8447,29.597158,255,4022692186,4058368589,255,0.000691,0.000545,0.000146,703,80,0,0,1,1,0,0,0,0,Normal,0
0.621739,tcp,http,FIN,10,10,808,1342,30.559448,9367.275,15543.501,2,2,69.08211,59.518776,4953.403,125.421394,255,3987880693,2452943334,255,0.109859,0.061082,0.048777,81,134,1,212,1,1,0,0,1,0,Normal,0
0.001034,udp,dns,CON,2,2,132,164,2901.354,510638.3,634429.44,0,0,0.015,0.014,0.0,0.0,0,0,0,0,0.0,0.0,0.0,66,82,0,0,1,1,0,0,0,0,Normal,0
3e-06,udp,-,INT,2,0,104,0,333333.3,138666660.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,52,0,0,0,3,1,0,0,0,0,Normal,0
0.537453,tcp,-,FIN,10,6,556,268,27.909416,7457.3965,3334.245,2,1,57.983,83.5182,3010.5073,137.24638,255,46496398,955228173,255,0.195734,0.119859,0.075875,56,45,0,0,1,1,0,0,0,0,Normal,0
0.015901,tcp,-,FIN,48,50,2974,30506,6100.2456,1465568.2,15041067.0,7,18,0.33166,0.312286,19.170704,18.59903,255,1432163048,1432452480,255,0.000736,0.00059,0.000146,62,610,0,0,1,1,0,0,0,0,Normal,0
0.001051,udp,dns,CON,2,2,130,162,2854.4246,494766.9,616555.7,0,0,0.009,0.007,0.0,0.0,0,0,0,0,0.0,0.0,0.0,65,81,0,0,1,1,0,0,0,0,Normal,0
0.059334,tcp,-,FIN,68,68,4030,57474,2275.2554,535409.75,7635285.0,7,27,0.893364,0.877269,59.226048,1.668424,255,4144656299,2022343810,255,0.000671,0.000554,0.000117,59,845,0,0,1,1,0,0,0,0,Normal,0
0.004665,udp,-,CON,4,4,568,312,1500.5359,730546.6,401286.2,0,0,1.201333,1.038,1.690458,1.458054,0,0,0,0,0.0,0.0,0.0,142,78,0,0,1,1,0,0,0,0,Normal,0
7.245818,tcp,http,FIN,364,746,19410,1087890,153.0538,21371.775,1199513.4,2,370,19.960052,9.725312,1162.9595,775.32245,255,2452964157,2477918825,255,0.000587,0.000457,0.00013,53,1458,1,0,1,1,0,0,1,0,Normal,0
0.015916,tcp,-,FIN,48,50,2974,30506,6094.4966,1464187.0,15026892.0,7,18,0.331915,0.3185,19.200705,18.365334,255,771379855,771702706,255,0.000761,0.000619,0.000142,62,610,0,0,1,1,0,0,0,0,Normal,0
1.371092,tcp,-,FIN,10,10,608,646,13.857568,3197.4514,3395.8335,2,3,152.34355,141.26956,9634.182,258.7131,255,1024320412,3942168654,255,0.194526,0.098992,0.095534,61,65,0,0,1,1,0,0,0,0,Normal,0
0.00109,udp,dns,CON,2,2,130,162,2752.2935,477064.22,594495.4,0,0,0.01,0.002,0.0,0.0,0,0,0,0,0.0,0.0,0.0,65,81,0,0,2,1,0,0,0,0,Normal,0
0.637642,tcp,-,FIN,10,6,588,268,23.524172,6649.499,2810.3542,2,1,68.075,90.205,3726.7488,129.7084,255,2013649671,754712412,255,0.299597,0.186608,0.112989,59,45,0,0,1,1,0,0,0,0,Normal,0
0.494005,tcp,-,FIN,10,6,546,268,30.364065,7967.531,3627.4937,2,1,51.038334,70.0092,2951.1433,101.15163,255,2279859867,18876969,255,0.185572,0.143952,0.04162,55,45,0,0,1,1,0,0,0,0,Normal,0
0.001617,udp,-,CON,4,4,544,304,4329.0044,2018552.9,1128014.9,0,0,0.419667,0.196333,0.587134,0.274828,0,0,0,0,0.0,0.0,0.0,136,76,0,0,1,1,0,0,0,0,Normal,0
0.020572,tcp,smtp,FIN,52,40,37268,3276,4423.4883,14214272.0,1242465.5,18,8,0.412857,0.514231,22.292507,1.040498,255,2273087216,124489530,255,0.000639,0.000514,0.000125,717,82,0,0,1,1,0,0,0,0,Normal,0
0.001064,udp,dns,CON,2,2,146,178,2819.549,548872.2,669172.94,0,0,0.009,0.006,0.0,0.0,0,0,0,0,0.0,0.0,0.0,73,89,0,0,1,1,0,0,0,0,Normal,0
0.022845,tcp,-,FIN,48,50,2974,30506,4246.006,1020091.94,10469162.0,7,18,0.48887,0.455184,30.43991,29.756681,255,48013031,48316273,255,0.000661,0.000532,0.000129,62,610,0,0,1,1,0,0,0,0,Normal,0
0.222523,tcp,ftp-data,FIN,8,12,424,8824,85.38443,13337.947,290810.38,1,4,31.74343,20.180092,2166.7153,1723.4327,255,1395634774,1498834629,255,0.000703,0.000537,0.000166,53,735,0,0,1,1,0,0,0,0,Normal,0
0.004737,udp,-,CON,4,4,568,320,1477.7285,719442.7,405319.8,0,0,1.217333,1.061333,1.713792,1.491052,0,0,0,0,0.0,0.0,0.0,142,80,0,0,1,1,0,0,0,0,Normal,0
0.003335,udp,dns,CON,2,2,146,178,899.55023,175112.44,213493.25,0,0,0.001,0.003,0.0,0.0,0,0,0,0,0.0,0.0,0.0,73,89,0,0,1,1,0,0,0,0,Normal,0
0.042874,tcp,-,FIN,38,40,2438,19266,1795.9602,442972.4,3505154.5,7,13,1.149946,1.085026,70.462456,69.41184,255,840533530,3031848933,255,0.000693,0.000553,0.00014,64,482,0,0,1,1,0,0,0,0,Normal,0
0.004096,tcp,-,FIN,22,14,1470,1728,8544.922,2742187.5,3134765.8,5,4,0.195048,0.263308,12.060797,0.348045,255,545692391,545974291,255,0.000668,0.000547,0.000121,67,123,0,0,1,1,0,0,0,0,Normal,0
0.019112,tcp,-,FIN,16,18,1540,1644,1726.6638,604437.0,650062.75,4,4,1.254067,1.097412,77.44124,2.432937,255,4215334549,2073871842,255,0.000569,0.000453,0.000116,96,91,0,0,6,1,0,0,0,0,Normal,0
0.017918,tcp,-,FIN,16,18,1540,1644,1841.7234,644714.8,693380.94,4,4,1.174133,1.026294,71.2542,2.022147,255,3514234215,3515100097,255,0.000591,0.000467,0.000124,96,91,0,0,6,1,0,0,0,0,Normal,0
0.816769,tcp,http,FIN,10,10,838,1292,23.26239,7394.9917,11391.226,2,2,90.75211,82.14333,6125.7666,121.560646,255,2779320300,3416833356,255,0.121725,0.076813,0.044912,84,129,1,179,1,1,0,0,1,0,Normal,0
6e-06,udp,-,INT,2,0,2084,0,166666.66,1389333200.0,0.0,0,0,0.006,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,1042,0,0,0,11,1,0,0,0,0,Normal,0
0.928112,tcp,-,FIN,10,8,3102,354,18.316755,24066.062,2672.0913,2,1,103.032555,124.40729,6138.485,175.06859,255,3881376776,4208423397,255,0.116256,0.057251,0.059005,310,44,0,0,1,1,0,0,0,0,Normal,0
0.018183,tcp,-,FIN,16,18,1540,1644,1814.882,635318.7,683275.56,4,4,1.191667,1.041177,73.14745,1.982565,255,262202222,2413247298,255,0.000613,0.000478,0.000135,96,91,0,0,11,1,0,0,0,0,Normal,0
0.001058,udp,dns,CON,2,2,146,178,2835.5386,551984.9,672967.9,0,0,0.008,0.009,0.0,0.0,0,0,0,0,0.0,0.0,0.0,73,89,0,0,2,1,0,0,0,0,Normal,0
1.006095,tcp,http,FIN,14,18,1684,10168,30.812199,12436.201,76366.54,3,5,77.36292,59.154587,8765.611,7674.212,255,1062109250,3212698932,255,0.000585,0.000463,0.000122,120,565,1,3924,1,1,0,0,1,0,Normal,0
0.225053,tcp,ftp-data,FIN,14,6,8928,320,84.42456,294721.7,9491.098,4,1,17.31177,44.882603,1542.1774,65.5975,255,3935637665,2599881245,255,0.000648,0.000523,0.000125,638,53,0,0,1,1,0,0,0,0,Normal,0
0.004784,udp,-,CON,4,4,528,304,1463.2107,662207.3,381270.9,0,0,1.457667,1.236667,2.05226,1.741133,0,0,0,0,0.0,0.0,0.0,132,76,0,0,1,1,0,0,0,0,Normal,0
0.001676,udp,-,CON,4,4,544,304,4176.6113,1947494.1,1088305.5,0,0,0.433333,0.213667,0.608585,0.300049,0,0,0,0,0.0,0.0,0.0,136,76,0,0,1,1,0,0,0,0,Normal,0
1.100407,tcp,http,FIN,14,18,1684,10168,28.171394,11370.339,69821.44,3,5,84.62,64.69735,8800.502,7705.3374,255,3909423312,3910404012,255,0.000666,0.000539,0.000127,120,565,1,3924,1,1,0,0,1,0,Normal,0
1e-05,udp,-,INT,2,0,1484,0,100000.0,593600000.0,0.0,0,0,0.01,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,742,0,0,0,13,1,0,0,0,0,Normal,0
0.018251,tcp,-,FIN,16,18,1540,1644,1808.1201,632951.6,680729.8,4,4,1.195867,1.046,72.632225,2.060372,255,2674235489,529866318,255,0.00058,0.000464,0.000116,96,91,0,0,6,1,0,0,0,0,Normal,0
0.006551,tcp,-,FIN,18,18,3960,2456,5342.696,4567242.0,2833155.2,7,7,0.367294,0.35,19.673874,0.510915,255,2790306264,2797509948,255,0.000768,0.000597,0.000171,220,136,0,0,1,1,0,0,0,0,Normal,0
0.001077,udp,dns,CON,2,2,146,178,2785.5151,542246.94,661095.6,0,0,0.01,0.005,0.0,0.0,0,0,0,0,0.0,0.0,0.0,73,89,0,0,1,1,0,0,0,0,Normal,0
0.00105,udp,dns,CON,2,2,130,162,2857.143,495238.12,617142.9,0,0,0.006,0.007,0.0,0.0,0,0,0,0,0.0,0.0,0.0,65,81,0,0,2,1,0,0,0,0,Normal,0
0.0,arp,-,INT,1,0,46,0,0.0,0.0,0.0,0,0,60000.793,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,46,0,0,0,2,2,0,0,0,1,Normal,0
0.964906,tcp,-,FIN,16,10,1548,556,25.90926,12038.479,4153.7725,8,4,4788.683,7182.987,578605.5,21269.166,255,4139302512,4289937871,255,0.074541,0.02992,0.044621,97,56,0,0,5,5,0,0,0,0,Normal,0
0.0,arp,-,INT,1,0,46,0,0.0,0.0,0.0,0,0,60000.785,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,46,0,0,0,1,1,0,0,0,1,Normal,0
1.082677,tcp,-,FIN,10,6,534,268,13.854547,3554.1533,1655.1566,2,1,118.15867,194.819,6350.928,320.48355,255,2242432189,1431576778,255,0.216731,0.10858,0.108151,53,45,0,0,1,1,0,0,0,0,Normal,0
0.611426,tcp,-,FIN,10,6,534,268,24.532814,6293.4844,2930.8535,2,1,65.29989,98.8542,3413.869,158.34917,255,4056986735,1700096712,255,0.188538,0.117152,0.071386,53,45,0,0,1,1,0,0,0,0,Normal,0
0.0,arp,-,INT,1,0,46,0,0.0,0.0,0.0,0,0,60000.6,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,46,0,0,0,2,2,0,0,0,1,Normal,0
0.284554,tcp,-,FIN,234,438,13454,548216,2358.0762,376645.56,15377468.0,21,197,1.230481,0.651534,72.38351,36.979126,255,2564000582,422077111,255,0.000611,0.000481,0.00013,57,1252,0,0,3,1,0,0,0,0,Normal,0
0.01985,tcp,-,FIN,16,18,1540,1644,1662.4685,581964.7,625894.2,4,4,1.303,1.140706,82.1391,2.597791,255,297562316,2446995657,255,0.000557,0.000456,0.000101,96,91,0,0,5,1,0,0,0,0,Normal,0
0.104915,tcp,-,FIN,52,54,3182,39076,1000.8102,237983.12,2924500.8,7,20,2.051079,1.969019,125.640594,118.10422,255,3289158493,3289468199,255,0.000666,0.000547,0.000119,61,724,0,0,1,1,0,0,0,0,Normal,0
0.024751,tcp,ftp,FIN,52,54,2934,3742,4242.253,930225.06,1187184.4,11,15,0.48874,0.465827,34.44786,0.815358,255,1553450181,3699850114,255,0.000643,0.000525,0.000118,56,69,0,0,1,1,1,1,0,0,Normal,0
0.001042,udp,dns,CON,2,2,130,162,2879.0786,499040.3,621881.0,0,0,0.008,0.007,0.0,0.0,0,0,0,0,0.0,0.0,0.0,65,81,0,0,1,1,0,0,0,0,Normal,0
0.016294,tcp,-,FIN,48,50,2958,33044,5953.1113,1422364.0,15899840.0,7,18,0.338468,0.327687,18.661907,18.196987,255,1113806691,1133304732,255,0.000702,0.000562,0.00014,62,661,0,0,1,1,0,0,0,0,Normal,0
0.027902,tcp,-,FIN,68,70,4014,59460,4910.0425,1133968.9,16804818.0,7,28,0.411627,0.397304,0.0,21.585756,255,832167459,842029642,255,0.000624,0.000485,0.000139,59,849,0,0,1,1,0,0,0,0,Normal,0
0.377255,tcp,-,FIN,10,6,638,268,39.760906,12193.345,4750.103,2,1,41.91722,59.2756,2201.1912,95.880005,255,2920574250,3183789820,255,0.151581,0.080187,0.071394,64,45,0,0,2,2,0,0,0,0,Normal,0
0.618964,tcp,-,FIN,10,8,1006,354,27.465248,11709.889,4006.695,2,1,64.53411,79.335144,4166.7104,127.283875,255,3265088666,6490431,255,0.145617,0.063617,0.082,101,44,0,0,3,1,0,0,0,0,Normal,0
0.022879,tcp,-,FIN,48,50,2974,30506,4239.696,1018575.94,10453603.0,7,18,0.480234,0.455592,29.694368,28.71471,255,1539255183,3689083298,255,0.000689,0.00055,0.000139,62,610,0,0,1,1,0,0,0,0,Normal,0
0.031933,tcp,-,FIN,72,74,4238,63516,4540.7573,1047192.6,15697367.0,7,30,0.451771,0.429219,24.108673,22.714542,255,3201378200,1056286758,255,0.000732,0.000591,0.000141,59,858,0,0,1,1,0,0,0,0,Normal,0
0.707875,tcp,-,FIN,10,6,534,268,21.190182,5435.988,2531.5203,2,1,67.23078,121.0636,3484.468,171.44012,255,3983471696,473678355,255,0.192043,0.102554,0.089489,53,45,0,0,1,1,0,0,0,0,Normal,0
0.282979,tcp,-,FIN,72,74,4238,63516,512.4055,118171.305,1771382.2,7,30,3.981042,3.868918,221.435,219.02295,255,3836555237,1687258228,255,0.000655,0.000538,0.000117,59,858,0,0,1,1,0,0,0,0,Normal,0
0.037937,tcp,-,FIN,60,62,3614,50036,3189.4983,749453.06,10381211.0,7,24,0.637627,0.613459,38.058273,37.444157,255,164523426,2314380485,255,0.000649,0.000515,0.000134,60,807,0,0,1,1,0,0,0,0,Normal,0
0.218058,tcp,-,FIN,40,42,2542,23508,371.4608,90948.28,841941.1,7,14,5.729289,5.30422,394.8916,378.7012,255,4155806738,2155071602,255,0.000722,0.000581,0.000141,64,560,0,0,1,1,0,0,0,0,Normal,0
0.223305,tcp,ftp-data,FIN,8,12,424,8824,85.08542,13291.238,289792.0,1,4,31.855858,22.2745,2168.122,1808.7852,255,3917960869,1889604540,255,0.00069,0.000557,0.000133,53,735,0,0,1,1,0,0,0,0,Normal,0
0.001079,udp,dns,CON,2,2,130,162,2780.3523,481927.72,600556.1,0,0,0.001,0.002,0.0,0.0,0,0,0,0,0.0,0.0,0.0,65,81,0,0,1,1,0,0,0,0,Normal,0
0.383187,tcp,-,FIN,214,400,12346,501566,1599.7411,256564.03,10445302.0,19,180,1.849628,0.959185,111.39137,55.571964,255,1584555471,1588409283,255,0.000595,0.000469,0.000126,58,1254,0,0,1,1,0,0,0,0,Normal,0
