dur,proto,service,state,spkts,dpkts,sbytes,dbytes,rate,sload,dload,sloss,dloss,sinpkt,dinpkt,sjit,djit,swin,stcpb,dtcpb,dwin,tcprtt,synack,ackdat,smean,dmean,trans_depth,response_body_len,ct_src_dport_ltm,ct_dst_sport_ltm,is_ftp_login,ct_ftp_cmd,ct_flw_http_mthd,is_sm_ips_ports,attack_cat,label
0.004656,udp,-,CON,4,4,568,304,1503.4364,731958.75,391752.56,0,0,1.192,1.066667,1.677965,1.499302,0,0,0,0,0.0,0.0,0.0,142,76,0,0,1,1,0,0,0,0,Normal,0
0.016754,tcp,-,FIN,48,50,2958,32642,5789.662,1383311.5,15275159.0,7,18,0.349957,0.339042,0.0,19.619831,255,1984401079,4144565305,255,0.0006,0.000476,0.000124,62,653,0,0,1,1,0,0,0,0,Normal,0
0.001097,udp,dns,CON,2,2,146,178,2734.7312,532361.0,649042.9,0,0,0.006,0.007,0.0,0.0,0,0,0,0,0.0,0.0,0.0,73,89,0,0,2,1,0,0,0,0,Normal,0
0.278667,tcp,smtp,FIN,52,42,37492,3380,333.73166,1055625.5,94736.73,18,8,5.56648,6.783024,585.38367,19.411263,255,2226266635,2223152101,255,0.000697,0.000559,0.000138,721,80,0,0,1,1,0,0,0,0,Normal,0
3.817539,tcp,http,FIN,14,18,1684,10168,8.120415,3277.5042,20126.055,3,5,293.62976,238.56181,17024.627,15333.51,255,2179129880,1654580329,255,0.000676,0.000544,0.000132,120,565,1,3924,1,1,0,0,1,0,Normal,0
0.001057,udp,dns,CON,2,2,130,162,2838.2214,491958.38,613055.8,0,0,0.01,0.007,0.0,0.0,0,0,0,0,0.0,0.0,0.0,65,81,0,0,1,1,0,0,0,0,Normal,0
0.019298,tcp,-,FIN,16,18,1540,1644,1710.0217,598611.25,643797.25,4,4,1.265333,1.108,78.140015,2.054741,255,1763774203,3920144916,255,0.000572,0.000457,0.000115,96,91,0,0,5,1,0,0,0,0,Normal,0
0.587896,tcp,-,FIN,10,6,514,268,25.514717,6300.434,3048.1582,2,1,58.73567,92.8196,3140.3127,124.25545,255,1277771332,622573318,255,0.209207,0.123792,0.085415,51,45,0,0,2,1,0,0,0,0,Normal,0
0.005651,tcp,-,FIN,22,24,1920,4312,7963.1924,2594939.0,5851000.0,6,6,0.2655,0.22,16.131985,12.744526,255,82980152,83304116,255,0.000688,0.000578,0.00011,87,180,0,0,1,1,0,0,0,0,Normal,0
0.775466,tcp,http,FIN,10,6,1014,268,19.343206,9418.853,2310.8684,2,1,82.11544,137.089,4364.495,214.87659,255,2565364902,2764543244,255,0.215591,0.090015,0.125576,101,45,1,0,1,1,0,0,1,0,Normal,0
0.14692,tcp,-,FIN,22,14,1470,1728,238.2249,76449.77,87394.5,5,4,6.99619,11.247615,668.46484,24.660461,255,2361090720,2361391653,255,0.0007,0.00057,0.00013,67,123,0,0,1,1,0,0,0,0,Normal,0
0.348354,tcp,-,FIN,28,30,4536,3080,163.62665,100449.54,68390.195,7,7,12.890111,11.993896,727.7486,18.529776,255,3391304926,1244708449,255,0.000651,0.000527,0.000124,162,103,0,0,1,1,0,0,0,0,Normal,0
0.001565,udp,-,CON,4,4,544,304,4472.8433,2085623.0,1165495.1,0,0,0.403333,0.197667,0.564743,0.276007,0,0,0,0,0.0,0.0,0.0,136,76,0,0,1,1,0,0,0,0,Normal,0
1.195992,tcp,http,FIN,14,18,1684,10168,25.919907,10461.608,64241.234,3,5,91.973,70.32553,9085.04,7954.374,255,2450401369,2451397218,255,0.000569,0.000455,0.000114,120,565,1,3924,2,1,0,0,1,0,Normal,0
0.018489,tcp,-,FIN,16,18,1540,1644,1784.8451,624803.94,671967.1,4,4,1.211933,1.060706,73.85558,2.278664,255,2629331161,483676579,255,0.000562,0.000454,0.000108,96,91,0,0,4,1,0,0,0,0,Normal,0
0.47472,tcp,-,FIN,10,6,2516,268,31.597572,38169.867,3774.8567,2,1,52.746666,70.4212,2878.1514,126.48807,255,702588376,3234473045,255,0.161905,0.108222,0.053683,252,45,0,0,2,2,0,0,0,0,Normal,0
21.396406,tcp,-,FIN,64,66,3806,51808,6.02905,1400.9829,19077.596,7,26,339.62,329.16595,48531.42,47793.195,255,3341580529,1192315177,255,0.000758,0.00061,0.000148,59,785,0,0,1,1,0,0,0,0,Normal,0
0.060616,tcp,-,FIN,52,54,3182,39076,1732.2158,411904.44,5061765.5,7,20,1.230429,1.133793,81.63095,77.432724,255,3284388134,3285265955,255,0.000633,0.000517,0.000116,61,724,0,0,1,1,0,0,0,0,Normal,0
0.768851,tcp,-,FIN,122,126,7816,15132,321.2586,80660.625,156201.92,30,32,6.404208,6.146464,433.49268,428.01108,255,1725041207,3871412874,255,0.00068,0.00054,0.00014,64,120,0,0,1,1,0,0,0,0,Normal,0
0.099999,tcp,-,FIN,90,92,5174,83812,1810.0181,409364.1,6632146.0,7,39,1.158733,1.117933,71.16678,71.40076,255,8273390,8526507,255,0.00061,0.000498,0.000112,57,911,0,0,1,1,0,0,0,0,Normal,0
0.001691,udp,-,CON,4,4,536,304,4139.5625,1901833.2,1078651.8,0,0,0.444,0.21,0.62084,0.289917,0,0,0,0,0.0,0.0,0.0,134,76,0,0,1,1,0,0,0,0,Normal,0
0.001034,udp,dns,CON,2,2,146,178,2901.354,564796.94,688588.06,0,0,0.003,0.002,0.0,0.0,0,0,0,0,0.0,0.0,0.0,73,89,0,0,1,1,0,0,0,0,Normal,0
0.004187,udp,-,CON,4,4,568,312,1671.8414,813947.94,447098.16,0,0,1.106667,0.928667,1.55658,1.309091,0,0,0,0,0.0,0.0,0.0,142,78,0,0,1,1,0,0,0,0,Normal,0
0.234028,tcp,-,FIN,72,74,4222,64070,619.584,142341.94,2160596.2,7,30,3.289578,3.190575,183.1236,180.24858,255,1924949482,1925207105,255,0.00125,0.001109,0.000141,59,866,0,0,1,1,0,0,0,0,Normal,0
0.0,arp,-,INT,1,0,46,0,0.0,0.0,0.0,0,0,60000.746,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,46,0,0,0,1,1,0,0,0,1,Normal,0
0.033263,tcp,-,FIN,18,20,3936,2560,1112.347,894206.75,584914.1,7,7,1.938235,1.722842,225.38857,6.219793,255,1897402013,1900452710,255,0.000648,0.000525,0.000123,219,128,0,0,1,1,0,0,0,0,Normal,0
0.000956,udp,dns,CON,2,2,146,178,3138.0752,610878.7,744769.9,0,0,0.008,0.004,0.0,0.0,0,0,0,0,0.0,0.0,0.0,73,89,0,0,1,1,0,0,0,0,Normal,0
0.119967,tcp,-,FIN,48,52,3744,19084,825.2269,244467.23,1248143.2,11,15,2.658489,2.340706,232.02533,217.9268,255,3766392894,1617120692,255,0.000707,0.000581,0.000126,78,367,0,0,1,1,0,0,0,0,Normal,0
50.004375,ospf,-,REQ,6,0,384,0,0.099991,51.19552,0.0,0,0,10000.877,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,64,0,0,0,1,2,0,0,0,0,Normal,0
0.195609,tcp,-,FIN,22,24,3944,2768,230.05077,153980.64,108502.164,7,7,9.298476,8.484652,657.84247,17.828585,255,2709199030,2712056532,255,0.000588,0.000458,0.00013,179,115,0,0,1,1,0,0,0,0,Normal,0
0.0,arp,-,INT,1,0,46,0,0.0,0.0,0.0,0,0,60001.406,0.0,15.492115,0.0,0,0,0,0,0.0,0.0,0.0,46,0,0,0,2,2,0,0,0,1,Normal,0
0.763531,tcp,http,FIN,10,8,806,1086,22.264977,7606.7637,9964.231,2,2,84.83678,96.31486,4709.344,130.56702,255,3886132854,4001168049,255,0.155603,0.08867,0.066933,81,136,1,140,1,1,0,0,1,0,Normal,0
0.877486,tcp,-,FIN,10,8,534,354,19.37353,4385.2554,2826.2559,2,1,88.65489,112.998856,6192.161,145.60149,255,4026447800,2221758625,255,0.141651,0.086485,0.055166,53,44,0,0,1,1,0,0,0,0,Normal,0
0.0,arp,-,INT,1,0,46,0,0.0,0.0,0.0,0,0,60001.113,0.0,15.492077,0.0,0,0,0,0,0.0,0.0,0.0,46,0,0,0,2,2,0,0,0,1,Normal,0
0.090983,tcp,-,FIN,92,92,5278,83812,2011.3647,459074.75,7289361.5,7,39,1.018618,1.004156,61.607876,1.680625,255,1374354850,3520069553,255,0.000743,0.000608,0.000135,57,911,0,0,1,1,0,0,0,0,Normal,0
0.594417,tcp,-,CON,6,2,986,86,11.776245,11062.941,578.7183,2,1,118.8834,0.009,7143.003,0.0,255,3158508185,2113258641,255,0.495342,0.205071,0.290271,164,43,0,0,1,1,0,0,0,0,Normal,0
8e-06,udp,-,INT,2,0,78,0,125000.0,39000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,39,0,0,0,3,1,0,0,0,0,Normal,0
0.074858,tcp,-,FIN,48,50,2958,33044,1295.7866,309599.5,3460845.8,7,18,1.586128,1.51702,90.533356,88.957726,255,2650477756,540856605,255,0.00065,0.000522,0.000128,62,661,0,0,1,1,0,0,0,0,Normal,0
0.005387,tcp,-,FIN,22,16,1470,1832,6868.387,2085019.6,2551327.2,5,4,0.256524,0.316333,16.368969,0.393059,255,1718078730,1718353687,255,0.000636,0.000517,0.000119,67,115,0,0,1,1,0,0,0,0,Normal,0
10.619287,tcp,-,REQ,8,0,360,0,0.659178,237.30408,0.0,7,0,1517.041,0.0,2937.5015,0.0,255,0,0,0,0.0,0.0,0.0,45,0,0,0,1,1,0,0,0,0,Normal,0
0.001099,udp,dns,CON,2,2,130,162,2729.7544,473157.4,589626.94,0,0,0.008,0.006,0.0,0.0,0,0,0,0,0.0,0.0,0.0,65,81,0,0,1,1,0,0,0,0,Normal,0
0.51267,tcp,http,FIN,10,8,830,1214,33.159733,11656.622,16587.67,2,1,6646.862,8313.388,659531.56,21833.41,255,3268928601,522973371,255,0.235322,0.118743,0.116579,83,152,1,253,3,2,0,0,4,0,Normal,0
1.046932,tcp,-,FIN,228,438,13142,548216,635.18933,99987.39,4179564.8,21,197,4.714487,2.40017,1466.1323,1045.5289,255,8551817,2163709510,255,0.000566,0.000452,0.000114,58,1252,0,0,2,1,0,0,0,0,Normal,0
0.033968,tcp,-,FIN,60,62,3598,48710,3562.176,833490.3,11287093.0,7,24,0.579948,0.546607,34.297592,33.583534,255,3794007133,1644721101,255,0.000757,0.000616,0.000141,60,786,0,0,1,1,0,0,0,0,Normal,0
0.61752,tcp,-,FIN,16,10,932,556,40.48452,11322.711,6490.4785,5,3,38.889133,63.741554,1926.302,82.90345,255,88891905,1138965332,255,0.060663,0.043836,0.016827,58,56,0,0,2,2,0,0,0,0,Normal,0
0.056854,tcp,-,FIN,40,42,2542,23508,1424.7019,348823.3,3229183.5,7,14,1.449615,1.359878,97.13061,94.59685,255,1429467019,3620729448,255,0.001239,0.001096,0.000143,64,560,0,0,1,1,0,0,0,0,Normal,0
0.310606,tcp,-,FIN,10,6,2516,268,48.29269,58337.57,5769.3667,2,1,34.497555,53.212803,1643.3284,70.663994,255,3480273039,4264266644,255,0.08094,0.044534,0.036406,252,45,0,0,2,1,0,0,0,0,Normal,0
0.004117,tcp,ftp-data,FIN,14,6,8928,320,4615.011,16110761.0,518824.4,4,1,0.316692,0.7098,16.747417,1.130751,255,189691635,2344921699,255,0.000554,0.000437,0.000117,638,53,0,0,1,1,0,0,0,0,Normal,0
0.440898,tcp,-,FIN,10,6,534,268,34.021473,8727.643,4064.4321,2,1,46.802334,80.27879,2355.1694,119.51088,255,4154530769,695217668,255,0.106951,0.0395,0.067451,53,45,0,0,2,1,0,0,0,0,Normal,0
1.005117,tcp,http,FIN,12,18,1580,10168,28.852362,11532.985,76440.85,3,5,91.338905,59.094414,9528.868,0.0,255,4141120509,1996727737,255,0.000638,0.000507,0.000131,132,565,1,3924,2,1,0,0,1,0,Normal,0
0.009638,tcp,-,FIN,34,36,2230,13500,7159.1616,1797053.2,10894376.0,7,11,0.281818,0.257829,20.158665,16.44234,255,1205406137,1205735557,255,0.000723,0.000607,0.000116,66,375,0,0,1,1,0,0,0,0,Normal,0
0.0,arp,-,INT,1,0,46,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,46,0,0,0,1,1,0,0,0,1,Normal,0
1.020847,tcp,http,FIN,12,18,1580,10168,28.407784,11355.277,75262.99,3,5,92.18536,60.017998,9529.253,7715.0493,255,1152533399,3303155865,255,0.000655,0.000533,0.000122,132,565,1,3924,1,1,0,0,1,0,Normal,0
1.007813,tcp,http,FIN,14,18,1684,10168,30.759674,12415.002,76236.37,3,5,77.49769,59.25053,8761.684,7675.93,255,1058970513,1059964941,255,0.000688,0.000549,0.000139,120,565,1,3924,2,1,0,0,1,0,Normal,0
8e-06,tcp,-,REQ,2,0,90,0,125000.0,45000000.0,0.0,1,0,0.008,0.0,0.0,0.0,255,0,0,0,0.0,0.0,0.0,45,0,0,0,1,1,0,0,0,0,Normal,0
0.0,arp,-,INT,1,0,46,0,0.0,0.0,0.0,0,0,60000.76,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,46,0,0,0,2,2,0,0,0,1,Normal,0
0.91978,tcp,-,FIN,10,8,534,354,18.48268,4183.609,2696.2969,2,1,102.089775,115.30471,5532.4165,183.26135,255,3925902022,387915509,255,0.183661,0.112638,0.071023,53,44,0,0,1,1,0,0,0,0,Normal,0
0.018668,tcp,-,FIN,16,18,1540,1644,1767.731,618812.94,665523.9,4,4,1.223467,1.070941,75.71923,2.055079,255,234981282,240518403,255,0.000595,0.000459,0.000136,96,91,0,0,8,1,0,0,0,0,Normal,0
8.327444,tcp,-,REQ,4,0,180,0,0.360255,129.69165,0.0,3,0,2775.8147,0.0,3925.582,0.0,255,0,0,0,0.0,0.0,0.0,45,0,0,0,2,2,0,0,0,0,Normal,0
0.087314,udp,-,CON,4,4,568,320,80.17042,39031.54,21989.6,0,0,23.988335,23.981,33.910484,33.885975,0,0,0,0,0.0,0.0,0.0,142,80,0,0,1,1,0,0,0,0,Normal,0
0.588569,tcp,-,FIN,10,8,642,354,28.883615,7856.3433,4213.61,2,1,61.246113,76.93257,4049.5583,136.88672,255,998599882,1157346664,255,0.10841,0.050037,0.058373,64,44,0,0,2,1,0,0,0,0,Normal,0
0.028452,tcp,ftp,FIN,52,54,2934,3740,3690.426,809222.56,1032194.56,11,15,0.574367,0.536577,44.216007,1.070822,255,1054096503,3200530322,255,0.000648,0.000546,0.000102,56,69,0,0,1,1,1,1,0,0,Normal,0
2.974059,tcp,-,FIN,30,42,2302,34406,23.873096,5987.776,90346.555,5,15,114.36846,71.89907,8585.671,6474.641,255,4102292416,3315631768,255,0.02701,0.026196,0.000814,77,819,0,0,13,1,0,0,0,0,Normal,0
0.005826,tcp,ftp-data,FIN,8,12,424,8824,3261.2427,509440.44,11107449.0,1,4,0.788714,0.488364,53.019016,27.041346,255,1656288274,1663136994,255,0.000569,0.00045,0.000119,53,735,0,0,1,1,0,0,0,0,Normal,0
0.819366,tcp,-,FIN,28,30,4840,3080,69.56599,45576.703,29076.14,7,7,30.33563,28.235207,1791.4559,46.74085,255,3730601855,4110412791,255,0.000666,0.000542,0.000124,173,103,0,0,1,1,0,0,0,0,Normal,0
0.001036,udp,dns,CON,2,2,146,178,2895.753,563706.56,687258.7,0,0,0.009,0.006,0.0,0.0,0,0,0,0,0.0,0.0,0.0,73,89,0,0,1,1,0,0,0,0,Normal,0
1.529073,tcp,-,FIN,10,6,738,268,9.809865,3479.2322,1171.9519,2,1,164.64833,254.56221,8859.174,423.01944,255,3903678195,2797781775,255,0.402474,0.256253,0.146221,74,45,0,0,2,2,0,0,0,0,Normal,0
0.003924,tcp,http,FIN,8,10,1052,824,4332.314,1877675.8,1512742.1,2,2,0.511286,0.376667,32.25985,0.680273,255,2082467524,4228899514,255,0.000658,0.00053,0.000128,132,82,1,83,1,1,0,0,1,0,Normal,0
0.004348,tcp,-,FIN,22,14,1470,1728,8049.6777,2583256.8,2953081.8,5,4,0.2174,0.280462,12.982081,0.366784,255,871117529,871412120,255,0.0007,0.000573,0.000127,67,123,0,0,1,1,0,0,0,0,Normal,0
0.001037,udp,dns,CON,2,2,146,178,2892.9604,563163.0,686595.94,0,0,0.009,0.002,0.0,0.0,0,0,0,0,0.0,0.0,0.0,73,89,0,0,1,1,0,0,0,0,Normal,0
3e-06,udp,-,INT,2,0,104,0,333333.3,138666660.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,52,0,0,0,4,2,0,0,0,0,Normal,0
0.617684,tcp,http,FIN,10,8,860,1310,27.522163,10024.543,14855.492,2,2,68.63155,84.23529,4389.415,168.95241,255,72707304,3163352179,255,0.083178,0.027262,0.055916,86,164,0,0,1,1,0,0,0,0,Normal,0
0.004088,tcp,-,FIN,12,12,1064,2260,5626.223,1909980.5,4054794.5,4,4,0.339,0.325091,17.330994,0.39913,255,3237462379,1088174264,255,0.000631,0.000511,0.00012,89,188,0,0,1,1,0,0,0,0,Normal,0
18.217522,tcp,-,REQ,4,0,180,0,0.164677,59.283585,0.0,3,0,6072.5063,0.0,8587.811,0.0,255,0,0,0,0.0,0.0,0.0,45,0,0,0,2,2,0,0,0,0,Normal,0
1.139707,tcp,http,FIN,14,18,1684,10168,27.199974,10978.261,67413.82,3,5,87.63446,67.01029,8839.882,7742.4634,255,2776432802,627933630,255,0.000663,0.000528,0.000135,120,565,1,3924,1,1,0,0,1,0,Normal,0
0.000982,udp,dns,CON,2,2,146,178,3054.9897,594704.7,725050.9,0,0,0.007,0.007,0.0,0.0,0,0,0,0,0.0,0.0,0.0,73,89,0,0,3,1,0,0,0,0,Normal,0
0.052969,tcp,-,FIN,42,42,2646,23508,1566.9542,390114.97,3466027.2,7,14,1.283854,1.279951,0.0,2.055652,255,996945201,3251196978,255,0.000611,0.000487,0.000124,63,560,0,0,1,1,0,0,0,0,Normal,0
0.130054,tcp,-,FIN,50,52,3848,19084,776.6005,232026.7,1151337.1,11,15,2.702354,2.539588,220.3905,213.67787,255,2157689277,2162175344,255,0.000648,0.000525,0.000123,77,367,0,0,1,1,0,0,0,0,Normal,0
0.187033,tcp,-,FIN,52,54,3182,39076,561.39825,133495.16,1640480.6,7,20,3.7341,3.51883,233.45947,227.72685,255,1618608814,3764287270,255,0.000637,0.000525,0.000112,61,724,0,0,1,1,0,0,0,0,Normal,0
0.685595,tcp,-,FIN,10,8,534,354,24.79598,5612.643,3617.2961,2,1,69.898,87.59443,3977.6125,153.8493,255,2983990699,3762003415,255,0.173555,0.072425,0.10113,53,44,0,0,1,1,0,0,0,0,Normal,0
0.006067,tcp,-,FIN,18,18,3936,2456,5768.914,4902588.0,3059172.8,7,7,0.338824,0.327529,18.552427,0.495023,255,463349902,2616195853,255,0.000614,0.000496,0.000118,219,136,0,0,1,1,0,0,0,0,Normal,0
0.891457,tcp,-,FIN,10,6,588,268,16.826385,4756.2583,2010.1923,2,1,99.05078,164.4222,5256.9834,282.55304,255,613743644,1518649395,255,0.176499,0.068762,0.107737,59,45,0,0,1,1,0,0,0,0,Normal,0
15.28082,tcp,ssh,FIN,624,682,48776,85554,85.40118,25494.967,44724.824,144,199,24.606247,22.470877,1726.6862,1650.8019,255,3645792739,3646109452,255,0.000751,0.000616,0.000135,78,125,0,0,1,1,0,0,0,0,Normal,0
1.142646,tcp,-,FIN,16,18,1540,1644,28.880337,10109.868,10873.009,4,4,76.15306,65.46175,4751.186,126.46263,255,1119491107,3366038579,255,0.096031,0.095257,0.000774,96,91,0,0,13,1,0,0,0,0,Normal,0
0.413774,tcp,-,FIN,10,6,558,268,36.25167,9725.115,4330.8667,2,1,43.09022,74.080795,2127.5376,102.46515,255,859763333,1887194087,255,0.094736,0.043369,0.051367,56,45,0,0,2,1,0,0,0,0,Normal,0
0.781069,tcp,-,FIN,10,8,1612,354,21.765043,14861.684,3175.1357,2,1,84.74067,96.87686,5393.6084,139.71121,255,3635284190,1693323302,255,0.180236,0.102922,0.077314,161,44,0,0,1,1,0,0,0,0,Normal,0
0.162715,tcp,ssh,FIN,32,24,3728,5474,338.0143,177586.58,257923.36,7,7,5.248871,7.042609,413.52902,13.492919,255,1594487410,3744360669,255,0.000754,0.000609,0.000145,117,228,0,0,1,1,0,0,0,0,Normal,0
1.09324,tcp,-,FIN,22,24,2054,2478,41.16205,14350.005,17379.531,6,6,52.040333,47.50865,0.0,3701.709,255,1832398055,1832645945,255,0.000664,0.000538,0.000126,93,103,0,0,1,1,0,0,0,0,Normal,0
0.044974,tcp,-,FIN,52,54,3182,39076,2334.6824,555165.2,6822253.0,7,20,0.91151,0.853,60.52505,58.27517,255,3395675138,3396002201,255,0.000733,0.000608,0.000125,61,724,0,0,1,1,0,0,0,0,Normal,0
0.121209,tcp,-,FIN,68,70,4014,59460,1130.279,261036.72,3868425.5,7,28,1.831712,1.774294,97.229935,95.895546,255,4124906524,4162245685,255,0.00067,0.000554,0.000116,59,849,0,0,1,1,0,0,0,0,Normal,0
0.291377,tcp,-,CON,6,2,978,86,24.023857,22376.508,1180.6011,2,1,58.2754,0.006,3063.603,0.0,255,3135513600,105604470,255,0.193108,0.113253,0.079855,163,43,0,0,2,1,0,0,0,0,Normal,0
0.429358,tcp,-,FIN,10,6,534,268,34.935883,8962.218,4173.6733,2,1,45.271,72.4088,2403.6343,120.91639,255,1701073030,757789609,255,0.122935,0.067309,0.055626,53,45,0,0,1,1,0,0,0,0,Normal,0
0.0,arp,-,INT,1,0,46,0,0.0,0.0,0.0,0,0,60000.7,0.0,10.954515,0.0,0,0,0,0,0.0,0.0,0.0,46,0,0,0,2,2,0,0,0,1,Normal,0
0.067916,tcp,-,FIN,60,62,3614,50036,1781.6127,418634.78,5798810.5,7,24,1.185965,1.121983,72.38037,70.552704,255,1431482875,1431773309,255,0.000866,0.000588,0.000278,60,807,0,0,1,1,0,0,0,0,Normal,0
0.004686,udp,-,CON,4,4,568,320,1493.8114,727272.75,409731.12,0,0,1.213667,1.044667,1.705778,1.467482,0,0,0,0,0.0,0.0,0.0,142,80,0,0,1,1,0,0,0,0,Normal,0
0.001062,udp,dns,CON,2,2,130,162,2824.8586,489642.16,610169.44,0,0,0.009,0.007,0.0,0.0,0,0,0,0,0.0,0.0,0.0,65,81,0,0,1,1,0,0,0,0,Normal,0
0.001038,udp,dns,CON,2,2,146,178,2890.1733,562620.44,685934.5,0,0,0.015,0.008,0.0,0.0,0,0,0,0,0.0,0.0,0.0,73,89,0,0,1,1,0,0,0,0,Normal,0
0.56908,tcp,-,FIN,10,6,534,268,26.358334,6761.791,3148.9421,2,1,57.660557,98.5674,2989.454,143.99663,255,881975414,2185658769,255,0.158,0.07624,0.08176,53,45,0,0,2,1,0,0,0,0,Normal,0
0.004416,udp,-,CON,4,4,568,304,1585.1449,771739.1,413043.47,0,0,1.183,1.009667,1.668772,1.417985,0,0,0,0,0.0,0.0,0.0,142,76,0,0,1,1,0,0,0,0,Normal,0
15.202358,tcp,http,FIN,260,1716,11564,2249492,129.91406,6062.2173,1183070.1,2,856,58.69636,8.832738,2933.31,1167.872,255,2359769795,1100036279,255,0.204201,0.097471,0.10673,44,1311,1,1090037,2,1,0,0,1,0,Normal,0
0.004305,tcp,-,FIN,22,14,1470,1728,8130.0815,2609059.2,2982578.5,5,4,0.21525,0.277154,12.85774,0.360503,255,2553606556,404332342,255,0.000683,0.000549,0.000134,67,123,0,0,1,1,0,0,0,0,Normal,0
0.988955,tcp,ftp-data,FIN,14,6,8928,320,19.212198,67068.77,2159.8555,4,1,76.07346,223.38075,6363.2754,386.53564,255,617037962,3576024912,255,0.099999,0.095245,0.004754,638,53,0,0,1,1,0,0,0,0,Normal,0
0.001026,udp,dns,CON,2,2,146,178,2923.9766,569200.75,693957.1,0,0,0.009,0.006,0.0,0.0,0,0,0,0,0.0,0.0,0.0,73,89,0,0,1,1,0,0,0,0,Normal,0
0.001894,udp,-,CON,4,4,528,304,3695.8818,1672650.5,963041.2,0,0,0.488333,0.266667,0.684951,0.35468,0,0,0,0,0.0,0.0,0.0,132,76,0,0,1,1,0,0,0,0,Normal,0
0.0,arp,-,INT,1,0,46,0,0.0,0.0,0.0,0,0,60000.715,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,46,0,0,0,2,2,0,0,0,1,Normal,0
0.031847,tcp,-,FIN,48,50,2958,32642,3045.8127,727729.44,8035921.5,7,18,0.700667,0.651917,50.68611,48.554996,255,3894761086,1759932603,255,0.000677,0.000552,0.000125,62,653,0,0,1,1,0,0,0,0,Normal,0
0.022905,tcp,-,FIN,48,50,2958,33044,4234.8833,1011831.5,11310718.0,7,18,0.480681,0.476255,29.697813,29.21258,255,4030477737,1904616364,255,0.000649,0.000518,0.000131,62,661,0,0,1,1,0,0,0,0,Normal,0
0.080956,tcp,-,FIN,22,24,2054,2478,555.85754,193784.28,234695.4,6,6,3.838905,3.492696,375.52405,358.99347,255,3685965715,1536694053,255,0.000744,0.000616,0.000128,93,103,0,0,2,1,0,0,0,0,Normal,0
0.546508,tcp,-,FIN,10,6,534,268,27.44699,7041.068,3279.0005,2,1,56.035778,94.3844,2983.8755,143.74344,255,488901044,694855068,255,0.141496,0.074583,0.066913,53,45,0,0,1,1,0,0,0,0,Normal,0
0.001014,udp,dns,CON,2,2,130,162,2958.5798,512820.5,639053.25,0,0,0.016,0.008,0.0,0.0,0,0,0,0,0.0,0.0,0.0,65,81,0,0,1,1,0,0,0,0,Normal,0
1.00565,tcp,http,FIN,12,18,1580,10168,28.837069,11526.873,76400.336,3,5,91.39218,59.12294,9531.54,7675.1904,255,4006022703,1861717624,255,0.000681,0.000556,0.000125,132,565,1,3924,1,1,0,0,1,0,Normal,0
0.001072,udp,dns,CON,2,2,130,162,2798.5073,485074.62,604477.6,0,0,0.008,0.007,0.0,0.0,0,0,0,0,0.0,0.0,0.0,65,81,0,0,1,1,0,0,0,0,Normal,0
0.777927,tcp,-,FIN,10,8,556,354,21.852951,5152.1543,3187.96,2,1,84.19011,99.46357,5140.4766,165.07858,255,77030815,2188007428,255,0.147013,0.081673,0.06534,56,44,0,0,2,1,0,0,0,0,Normal,0
1.027119,tcp,http,FIN,14,18,1684,10168,30.181507,12181.6455,74803.41,3,5,78.98031,60.38682,8771.707,7691.125,255,504036718,505042499,255,0.000709,0.00054,0.000169,120,565,1,3924,2,1,0,0,1,0,Normal,0
0.02993,tcp,-,FIN,48,52,2958,32746,3307.718,774340.1,8584564.0,7,18,0.630043,0.58844,41.6099,40.394768,255,3451131795,3471825116,255,0.000871,0.000505,0.000366,62,630,0,0,1,1,0,0,0,0,Normal,0
0.000939,udp,dns,CON,2,2,130,162,3194.8882,553780.6,690095.9,0,0,0.002,0.003,0.0,0.0,0,0,0,0,0.0,0.0,0.0,65,81,0,0,3,1,0,0,0,0,Normal,0
0.00561,tcp,-,FIN,22,24,2054,2478,8021.3906,2796435.0,3386809.2,6,6,0.249714,0.216826,15.391114,12.818108,255,3787274210,1638002845,255,0.000736,0.000614,0.000122,93,103,0,0,1,1,0,0,0,0,Normal,0
4e-06,udp,-,INT,2,0,104,0,250000.0,104000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,52,0,0,0,1,1,0,0,0,0,Normal,0
0.610985,tcp,-,FIN,10,6,534,268,24.550522,6298.0273,2932.969,2,1,61.49278,92.984,3595.0415,124.29174,255,196711841,2113669498,255,0.219967,0.146056,0.073911,53,45,0,0,1,1,0,0,0,0,Normal,0
0.012058,tcp,-,FIN,38,40,2438,19266,6385.802,1575053.9,12463095.0,7,13,0.325306,0.304895,18.363852,17.715633,255,3029417066,3059689493,255,0.000586,0.000469,0.000117,64,482,0,0,1,1,0,0,0,0,Normal,0
