dur,proto,service,state,spkts,dpkts,sbytes,dbytes,rate,sload,dload,sloss,dloss,sinpkt,dinpkt,sjit,djit,swin,stcpb,dtcpb,dwin,tcprtt,synack,ackdat,smean,dmean,trans_depth,response_body_len,ct_src_dport_ltm,ct_dst_sport_ltm,is_ftp_login,ct_ftp_cmd,ct_flw_http_mthd,is_sm_ips_ports,attack_cat,label
0.959776,tcp,-,FIN,10,8,588,354,17.712467,4417.6978,2583.9363,2,1,106.64178,120.07871,6159.9355,200.29567,255,2515466152,3445423507,255,0.222172,0.094814,0.127358,59,44,0,0,1,1,0,0,0,0,Fuzzers,1
9e-06,unas,-,INT,2,0,200,0,111111.11,88888890.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,2,2,0,0,0,0,Fuzzers,1
7e-06,udp,-,INT,2,0,168,0,142857.14,96000000.0,0.0,0,0,0.007,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,1,1,0,0,0,0,Reconnaissance,1
0.417899,tcp,-,FIN,12,8,1842,768,45.46553,32333.17,12864.352,3,2,36.86409,48.713146,1926.6058,69.34793,255,2613026626,1543690889,255,0.132803,0.076904,0.055899,154,96,0,0,2,1,0,0,0,0,Fuzzers,1
11.424096,tcp,http,FIN,160,148,141180,123680,26.873022,98247.07,86025.19,77,68,71.84966,76.663185,4818.4336,4789.845,255,2681025014,1857724276,255,0.266619,0.13534,0.131279,882,836,1,1178,1,1,0,0,1,0,Exploits,1
16.170187,ospf,-,REQ,16,0,4352,0,0.927633,2018.5295,0.0,0,0,1290.972,0.0,1493.2582,0.0,0,0,0,0,0.0,0.0,0.0,272,0,0,0,2,2,0,0,0,0,Exploits,1
0.051338,udp,dns,CON,2,2,120,330,58.43625,9349.8,25711.95,0,0,0.006,0.006,0.0,0.0,0,0,0,0,0.0,0.0,0.0,60,165,0,0,2,2,0,0,0,0,Exploits,1
7e-06,udp,dns,INT,2,0,114,0,142857.14,65142856.0,0.0,0,0,0.007,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,31,23,0,0,0,0,Generic,1
5e-06,udp,dns,INT,2,0,114,0,200000.0,91200000.0,0.0,0,0,0.005,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,5,5,0,0,0,0,Generic,1
0.440921,tcp,http,FIN,10,14,914,7496,52.16354,14932.38,126299.266,2,4,48.991222,30.094692,3320.3855,2778.9302,255,3831976214,129341039,255,0.086872,0.039112,0.04776,91,535,1,3192,2,1,0,0,1,0,Exploits,1
1.696886,tcp,pop3,FIN,34,118,1586,132836,88.986534,7260.3584,620953.94,7,57,51.420788,14.153932,2545.7295,1315.1255,255,668220284,779898421,255,0.081739,0.05427,0.027469,47,1126,0,0,1,1,0,0,0,0,Exploits,1
1.17726,tcp,http,FIN,10,8,866,354,14.44031,5300.4434,2106.5864,2,1,130.80667,153.70714,7460.366,260.85544,255,3923618583,1890636710,255,0.161976,0.08289,0.079086,87,44,1,0,1,1,0,0,1,0,Reconnaissance,1
8e-06,udp,dns,INT,2,0,114,0,125000.0,57000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,14,14,0,0,0,0,Generic,1
5e-06,udp,dns,INT,2,0,114,0,200000.0,91200000.0,0.0,0,0,0.005,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,12,7,0,0,0,0,Generic,1
4e-06,udp,dns,INT,2,0,114,0,250000.0,114000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,20,9,0,0,0,0,Generic,1
1.015814,tcp,pop3,FIN,20,28,950,13110,46.268314,7111.5386,99561.54,7,12,53.463894,35.614,2524.6313,2107.9836,255,3491116242,1094799732,255,0.1157,0.05352,0.06218,48,468,0,0,1,1,0,0,0,0,Exploits,1
3.635139,tcp,ftp,FIN,22,24,1198,1700,12.379169,2517.648,3587.208,7,9,173.05742,155.16057,9848.321,9959.357,255,2606281241,3447814242,255,0.111601,0.066437,0.045164,54,71,0,0,1,1,1,1,0,0,Exploits,1
1.722656,tcp,http,FIN,32,162,1722,207731,112.0363,7750.822,958747.44,2,79,55.56955,10.126378,3484.013,1767.2124,255,403986319,2450549889,255,0.142896,0.076142,0.066754,54,1282,1,100353,2,1,0,0,1,0,Exploits,1
1.103695,tcp,http,FIN,10,8,526,354,15.402806,3435.7317,2246.9976,2,1,122.632774,142.06914,7161.043,209.87885,255,4142481730,2744851714,255,0.193225,0.108147,0.085078,53,44,0,0,1,1,0,0,0,0,Fuzzers,1
8e-06,udp,-,INT,2,0,168,0,125000.0,84000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,1,1,0,0,0,0,Reconnaissance,1
4e-06,udp,dns,INT,2,0,114,0,250000.0,114000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,27,9,0,0,0,0,Generic,1
9e-06,narp,-,INT,2,0,200,0,111111.11,88888890.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,3,3,0,0,0,0,Reconnaissance,1
9e-06,udp,dns,INT,2,0,114,0,111111.11,50666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,11,11,0,0,0,0,Generic,1
1e-05,udp,-,INT,2,0,856,0,100000.0,342400000.0,0.0,0,0,0.01,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,428,0,0,0,2,1,0,0,0,0,Fuzzers,1
4e-06,sctp,-,INT,2,0,200,0,250000.0,200000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,4,4,0,0,0,0,Analysis,1
3.399274,tcp,ftp,FIN,24,22,1284,1626,13.23812,2897.089,3654.898,7,9,147.79453,158.7591,9110.547,10633.005,255,2217295131,2955900431,255,0.133207,0.06435,0.068857,54,74,0,0,1,1,1,1,0,0,Exploits,1
9e-06,fire,-,INT,2,0,200,0,111111.11,88888890.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,3,3,0,0,0,0,DoS,1
0.314658,tcp,-,FIN,10,6,700,268,47.670807,16017.391,5695.0723,2,1,34.962,54.2328,1676.3636,82.38144,255,938217813,287034273,255,0.08042,0.042336,0.038084,70,45,0,0,2,1,0,0,0,0,Fuzzers,1
1.018779,tcp,http,FIN,10,8,566,354,16.686642,4004.7937,2434.2864,2,1,113.19767,126.12843,6328.564,192.08168,255,2697184651,2924840814,255,0.215761,0.095052,0.120709,57,44,1,0,1,1,0,0,1,0,Fuzzers,1
1.358204,tcp,-,FIN,50,32,35572,3930,59.63758,205335.88,22429.621,22,14,27.718449,43.314934,1621.1355,51.667366,255,78899261,4206684370,255,0.055121,0.007575,0.047546,711,123,0,0,1,1,0,0,0,0,Exploits,1
9e-06,unas,-,INT,2,0,200,0,111111.11,88888890.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,1,1,0,0,0,0,Exploits,1
9.700343,tcp,ftp,FIN,24,22,1248,1632,4.639011,986.3569,1284.903,7,9,421.7113,456.1068,36323.484,40606.953,255,676374019,540773257,255,0.193179,0.122099,0.07108,52,74,0,0,1,1,1,1,0,0,Exploits,1
0.585687,tcp,http,FIN,10,6,828,268,25.61095,10189.743,3059.6548,2,1,61.46522,103.7716,3387.8284,172.45183,255,2708534193,2924996529,255,0.091735,0.066825,0.02491,83,45,1,0,1,1,0,0,1,0,Reconnaissance,1
9e-06,udp,dns,INT,2,0,114,0,111111.11,50666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,17,10,0,0,0,0,Generic,1
9e-06,uti,-,INT,2,0,200,0,111111.11,88888890.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,1,1,0,0,0,0,Reconnaissance,1
3e-06,cftp,-,INT,2,0,200,0,333333.3,266666660.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,3,3,0,0,0,0,Exploits,1
9e-06,udp,dns,INT,2,0,114,0,111111.11,50666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,10,10,0,0,0,0,Generic,1
9e-06,udp,-,INT,2,0,182,0,111111.11,80888890.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,91,0,0,0,1,1,0,0,0,0,Fuzzers,1
1e-05,unas,-,INT,2,0,200,0,100000.0,80000000.0,0.0,0,0,0.01,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,3,3,0,0,0,0,Reconnaissance,1
1e-06,udp,-,INT,2,0,168,0,1000000.0,672000000.0,0.0,0,0,0.001,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,1,1,0,0,0,0,Reconnaissance,1
1.105544,tcp,http,FIN,10,8,526,354,15.377046,3429.9856,2243.2395,2,1,120.79266,144.06958,6750.561,262.00916,255,3314147980,746131473,255,0.197798,0.097048,0.10075,53,44,1,0,1,1,0,0,1,0,Fuzzers,1
0.515115,tcp,http,FIN,10,12,884,8160,40.767593,12362.287,116168.23,2,4,57.12367,39.68982,2807.5344,3084.8994,255,2457929451,609286413,255,0.150568,0.078519,0.072049,88,680,1,3595,1,1,0,0,1,0,Exploits,1
8e-06,udp,dns,INT,2,0,114,0,125000.0,57000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,17,9,0,0,0,0,Generic,1
5e-06,udp,dns,INT,2,0,114,0,200000.0,91200000.0,0.0,0,0,0.005,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,16,16,0,0,0,0,Generic,1
1e-06,udp,dns,INT,2,0,114,0,1000000.0,456000000.0,0.0,0,0,0.001,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,11,11,0,0,0,0,Generic,1
1.756449,tcp,smtp,FIN,26,20,5805,1860,25.619873,25424.023,8048.056,9,8,70.21992,89.76642,3760.7122,111.081474,255,3110820517,583377377,255,0.11132,0.050878,0.060442,223,93,0,0,1,1,0,0,0,0,Exploits,1
5e-06,udp,dns,INT,2,0,114,0,200000.0,91200000.0,0.0,0,0,0.005,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,16,16,0,0,0,0,Generic,1
2e-06,udp,dns,INT,2,0,114,0,500000.0,228000000.0,0.0,0,0,0.002,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,25,11,0,0,0,0,Generic,1
1e-06,udp,dns,INT,2,0,114,0,1000000.0,456000000.0,0.0,0,0,0.001,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,26,13,0,0,0,0,Generic,1
9e-06,udp,dns,INT,2,0,114,0,111111.11,50666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,33,16,0,0,0,0,Generic,1
0.202509,tcp,http,FIN,10,6,1038,268,74.070786,36936.63,8848.989,2,1,20.457556,38.8234,1091.6284,64.71777,255,4010028787,1044491183,255,0.053574,0.008383,0.045191,104,45,1,0,1,1,0,0,1,0,Exploits,1
0.814639,tcp,-,FIN,10,8,498,354,20.86814,4409.3154,3044.2935,2,1,85.07222,99.76014,4811.0884,170.1946,255,1871085859,1643185602,255,0.195225,0.116309,0.078916,50,44,0,0,1,1,0,0,0,0,Fuzzers,1
5e-06,mobile,-,INT,2,0,200,0,200000.0,160000000.0,0.0,0,0,0.005,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,2,2,0,0,0,0,Fuzzers,1
9.455081,ospf,-,INT,82,0,5248,0,8.566822,4386.213,0.0,0,0,116.7294,0.0,160.58344,0.0,0,0,0,0,0.0,0.0,0.0,64,0,0,0,1,1,0,0,0,0,Fuzzers,1
1e-05,udp,-,INT,2,0,1064,0,100000.0,425600000.0,0.0,0,0,0.01,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,532,0,0,0,1,1,0,0,0,0,Fuzzers,1
53.270218,udp,-,INT,4,0,2128,0,0.056317,239.68364,0.0,0,0,17756.738,0.0,25111.812,0.0,0,0,0,0,0.0,0.0,0.0,532,0,0,0,1,1,0,0,0,0,Fuzzers,1
9e-06,mobile,-,INT,2,0,200,0,111111.11,88888890.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,3,3,0,0,0,0,Exploits,1
0.976786,tcp,-,FIN,10,6,640,268,15.356485,4717.512,1834.5881,2,1,103.33511,174.795,5654.41,295.69522,255,3855800065,1965112589,255,0.178028,0.102804,0.075224,64,45,0,0,1,1,0,0,0,0,Fuzzers,1
9e-06,unas,-,INT,2,0,200,0,111111.11,88888890.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,1,1,0,0,0,0,DoS,1
2.09995,tcp,ftp,FIN,14,12,756,682,11.905045,2674.3494,2384.8186,4,4,150.74646,183.7381,9551.247,286.63177,255,3155460771,2551970582,255,0.191633,0.078828,0.112805,54,57,0,0,1,1,0,0,0,0,Fuzzers,1
1.087257,tcp,ftp,FIN,20,22,1092,1634,37.709576,7637.5684,11478.427,7,9,57.224052,51.408474,2939.338,2666.427,255,1470811168,4093921235,255,0.052707,0.006929,0.045778,55,74,0,0,1,1,1,1,0,0,Exploits,1
9e-06,unas,-,INT,2,0,200,0,111111.11,88888890.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,2,2,0,0,0,0,DoS,1
3e-06,udp,dns,INT,2,0,114,0,333333.3,152000000.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,17,17,0,0,0,0,Generic,1
1.037868,cbt,-,INT,4,0,360,0,2.890541,2081.1895,0.0,0,0,345.956,0.0,489.2472,0.0,0,0,0,0,0.0,0.0,0.0,90,0,0,0,8,8,0,0,0,0,DoS,1
9e-06,udp,dns,INT,2,0,114,0,111111.11,50666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,8,8,0,0,0,0,Generic,1
6e-06,udp,dns,INT,2,0,114,0,166666.66,76000000.0,0.0,0,0,0.006,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,18,18,0,0,0,0,Generic,1
0.766768,tcp,-,FIN,10,8,564,354,22.170982,5300.169,3234.3552,2,1,80.71144,105.22729,5728.6646,147.04509,255,3652349777,1339991156,255,0.06126,0.030169,0.031091,56,44,0,0,1,1,0,0,0,0,Reconnaissance,1
9e-06,udp,-,INT,2,0,104,0,111111.11,46222220.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,52,0,0,0,1,1,0,0,0,0,Fuzzers,1
1.023993,tcp,http,FIN,10,8,868,354,16.601677,6109.4165,2421.8916,2,1,113.666,136.45558,6346.949,267.66037,255,2499676796,2998944572,255,0.109129,0.068795,0.040334,87,44,1,0,2,1,0,0,1,0,Reconnaissance,1
8e-06,udp,dns,INT,2,0,114,0,125000.0,57000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,11,11,0,0,0,0,Generic,1
2e-06,vrrp,-,INT,2,0,200,0,500000.0,400000000.0,0.0,0,0,0.002,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,2,2,0,0,0,0,DoS,1
1.904238,tcp,smtp,FIN,18,16,1772,1100,17.329767,7032.7344,4335.593,6,6,109.61271,125.0448,6183.3374,167.9072,255,2800970990,3743644209,255,0.078797,0.028565,0.050232,98,69,0,0,1,1,0,0,0,0,Exploits,1
1.679531,tcp,pop3,FIN,22,36,1046,25324,33.938046,4758.471,117275.6,7,16,79.97767,45.909973,4391.147,3277.118,255,2356943563,2184931580,255,0.120068,0.07251,0.047558,48,703,0,0,1,1,0,0,0,0,Exploits,1
9e-06,udp,dns,INT,2,0,114,0,111111.11,50666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,5,2,0,0,0,0,Generic,1
0.860043,tcp,-,FIN,10,6,910,268,17.440989,7618.2236,2083.6167,2,1,93.19889,155.3074,5092.5312,263.01944,255,3081163553,2403338736,255,0.151337,0.083501,0.067836,91,45,0,0,2,2,0,0,0,0,Fuzzers,1
9e-06,ip,-,INT,2,0,180,0,111111.11,80000000.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,90,0,0,0,1,1,0,0,0,0,Exploits,1
9e-06,udp,dns,INT,2,0,114,0,111111.11,50666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,17,17,0,0,0,0,Generic,1
9e-06,udp,-,INT,2,0,168,0,111111.11,74666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,1,1,0,0,0,0,Reconnaissance,1
3e-06,xnet,-,INT,2,0,180,0,333333.3,239999980.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,90,0,0,0,10,10,0,0,0,0,DoS,1
1.958414,tcp,-,FIN,10,8,564,354,8.680494,2075.1487,1266.3308,2,1,217.5881,271.61444,14021.471,408.4748,255,1477016852,3480410214,255,0.108465,0.057107,0.051358,56,44,0,0,1,1,0,0,0,0,Reconnaissance,1
9e-06,unas,-,INT,2,0,200,0,111111.11,88888890.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,2,2,0,0,0,0,Exploits,1
3e-06,unas,-,INT,2,0,200,0,333333.3,266666660.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,2,2,0,0,0,0,Exploits,1
1.2e-05,udp,-,INT,2,0,1064,0,83333.33,354666660.0,0.0,0,0,0.012,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,532,0,0,0,3,1,0,0,0,0,Fuzzers,1
9e-06,unas,-,INT,2,0,200,0,111111.11,88888890.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,2,2,0,0,0,0,Backdoor,1
9e-06,sat-expak,-,INT,2,0,200,0,111111.11,88888890.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,2,2,0,0,0,0,DoS,1
0.823164,tcp,http,FIN,10,8,790,354,20.652021,6909.9233,3012.7654,2,1,81.17567,107.46029,5498.156,132.33801,255,739968758,1080647180,255,0.127785,0.070933,0.056852,79,44,1,0,1,1,0,0,1,0,Reconnaissance,1
58.411156,ospf,-,REQ,50,0,13600,0,0.838881,1825.4048,0.0,0,0,1242.1865,0.0,1452.2288,0.0,0,0,0,0,0.0,0.0,0.0,272,0,0,0,1,1,0,0,0,0,Exploits,1
0.535912,tcp,-,FIN,18,18,1016,3958,65.309235,14330.712,55815.137,6,7,31.524235,30.192646,1518.0598,38.583897,255,2885251464,945349554,255,0.077219,0.021953,0.055266,56,220,0,0,1,1,0,0,0,0,Exploits,1
1e-05,unas,-,INT,2,0,200,0,100000.0,80000000.0,0.0,0,0,0.01,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,4,4,0,0,0,0,Exploits,1
0.184367,tcp,http,FIN,10,6,1226,268,81.35946,47904.453,9719.744,2,1,19.118444,35.3152,1022.91144,61.114872,255,2282156211,679922555,255,0.052798,0.007782,0.045016,123,45,1,0,1,1,0,0,1,0,Exploits,1
9e-06,udp,dns,INT,2,0,114,0,111111.11,50666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,18,18,0,0,0,0,Generic,1
3e-06,udp,dns,INT,2,0,114,0,333333.3,152000000.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,32,15,0,0,0,0,Generic,1
0.220804,tcp,-,FIN,10,6,534,268,67.93355,17427.22,8115.795,2,1,23.284222,32.0942,1417.4038,51.867474,255,1739598218,4255189976,255,0.11452,0.06033,0.05419,53,45,0,0,5,2,0,0,0,0,Fuzzers,1
6e-06,unas,-,INT,2,0,200,0,166666.66,133333330.0,0.0,0,0,0.006,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,2,2,0,0,0,0,DoS,1
0.210973,tcp,http,FIN,10,6,818,268,71.099144,27946.705,8493.979,2,1,21.607555,37.207397,1078.866,55.212902,255,2505913840,3380217695,255,0.060552,0.024929,0.035623,82,45,1,0,1,1,0,0,1,0,Exploits,1
1.587812,tcp,-,FIN,10,8,566,354,10.706558,2569.5737,1561.8978,2,1,173.23778,203.73372,9426.365,372.45648,255,3265725847,989835199,255,0.349951,0.161667,0.188284,57,44,0,0,1,1,0,0,0,0,Backdoor,1
3e-06,udp,dns,INT,2,0,114,0,333333.3,152000000.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,25,15,0,0,0,0,Generic,1
4.939591,tcp,ftp,FIN,24,22,1256,1596,9.110066,1949.959,2468.2207,7,9,214.76483,228.86719,13030.705,440.18204,255,3477676474,2539294803,255,0.242618,0.132624,0.109994,52,73,0,0,1,1,1,1,0,0,Exploits,1
4.046647,tcp,smtp,FIN,24,20,5475,1828,10.626081,10373.032,3433.954,9,8,175.86366,206.68358,12357.602,375.57495,255,2844616479,656858895,255,0.244738,0.119657,0.125081,228,91,0,0,1,1,0,0,0,0,Exploits,1
1.288431,tcp,-,FIN,22,20,6678,2648,31.82165,39583.027,15622.101,8,7,61.35386,64.24937,3447.5867,96.16349,255,1123428800,4034403890,255,0.106326,0.067048,0.039278,304,132,0,0,1,1,0,0,0,0,Exploits,1
9e-06,udp,dns,INT,2,0,114,0,111111.11,50666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,16,16,0,0,0,0,Generic,1
5e-06,gre,-,INT,2,0,200,0,200000.0,160000000.0,0.0,0,0,0.005,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,1,1,0,0,0,0,DoS,1
8e-06,udp,-,INT,2,0,168,0,125000.0,84000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,1,1,0,0,0,0,Reconnaissance,1
6e-06,udp,dns,INT,2,0,114,0,166666.66,76000000.0,0.0,0,0,0.006,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,16,4,0,0,0,0,Generic,1
0.816407,tcp,-,FIN,12,8,1066,734,23.272705,9583.455,6300.779,3,2,74.21882,103.99057,4167.127,143.81406,255,374242969,2490402582,255,0.201998,0.087777,0.114221,89,92,0,0,1,1,0,0,0,0,Fuzzers,1
11.32145,rvd,-,INT,4,0,400,0,0.264984,211.98697,0.0,0,0,3773.8167,0.0,5336.978,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,1,1,0,0,0,0,Exploits,1
9e-06,udp,dns,INT,2,0,114,0,111111.11,50666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,24,8,0,0,0,0,Generic,1
3e-06,udp,dns,INT,2,0,114,0,333333.3,152000000.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,12,12,0,0,0,0,Generic,1
9e-06,sm,-,INT,2,0,200,0,111111.11,88888890.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,1,1,0,0,0,0,Fuzzers,1
1.970468,tcp,-,FIN,24,58,1258,58330,41.106983,4896.299,232736.58,6,27,85.67252,33.340122,4638.4087,2847.9666,255,2548833524,2390942172,255,0.12348,0.069681,0.053799,52,1006,0,0,1,1,0,0,0,0,Exploits,1
7e-06,any,-,INT,2,0,200,0,142857.14,114285710.0,0.0,0,0,0.007,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,3,3,0,0,0,0,Exploits,1
0.227459,tcp,http,FIN,10,6,960,268,65.94595,30387.895,7878.343,2,1,22.750889,35.3732,1132.6095,48.50747,255,2078123506,3192488880,255,0.073346,0.050592,0.022754,96,45,1,0,1,1,0,0,1,0,Exploits,1
9e-06,udp,-,INT,2,0,164,0,111111.11,72888890.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,82,0,0,0,1,1,0,0,0,0,Shellcode,1
1.545603,tcp,smtp,FIN,22,20,6038,1652,26.526863,29834.31,8126.278,8,8,73.60014,79.25205,4227.123,104.813095,255,3392093301,740513252,255,0.06661,0.021003,0.045607,274,83,0,0,1,1,0,0,0,0,Exploits,1
0.322172,tcp,-,FIN,14,10,4600,618,71.39044,106079.984,13831.122,4,3,23.625153,33.601555,1481.3502,44.658215,255,472842520,646525438,255,0.07046,0.019755,0.050705,329,62,0,0,1,1,0,0,0,0,Exploits,1
9e-06,udp,dns,INT,2,0,114,0,111111.11,50666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,12,12,0,0,0,0,Generic,1
6e-06,udp,dns,INT,2,0,114,0,166666.66,76000000.0,0.0,0,0,0.006,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,17,17,0,0,0,0,Generic,1
2.5227,tcp,http,FIN,34,130,3078,171028,64.61331,9475.562,538194.75,6,63,76.44546,18.798294,3682.93,1963.379,255,3668155835,1333064404,255,0.157276,0.097135,0.060141,91,1316,1,109,2,1,0,0,1,0,Exploits,1
0.376882,tcp,http,FIN,10,6,764,268,39.80026,14604.041,4754.804,2,1,38.463554,68.728,2210.757,105.44061,255,2708557389,1581080387,255,0.043699,0.033239,0.01046,76,45,1,0,1,1,0,0,1,0,Exploits,1
3e-06,udp,-,INT,2,0,168,0,333333.3,224000000.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,1,1,0,0,0,0,Reconnaissance,1
0.626116,tcp,-,FIN,10,8,564,354,27.15152,6490.81,3960.9275,2,1,69.56844,87.90657,5406.646,139.44168,255,1264887343,4078876223,255,0.051463,0.006447,0.045016,56,44,0,0,1,1,0,0,0,0,Reconnaissance,1
1e-06,udp,dns,INT,2,0,114,0,1000000.0,456000000.0,0.0,0,0,0.001,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,18,18,0,0,0,0,Generic,1
9e-06,udp,-,INT,2,0,168,0,111111.11,74666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,1,1,0,0,0,0,Reconnaissance,1
8e-06,udp,dns,INT,2,0,114,0,125000.0,57000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,16,16,0,0,0,0,Generic,1
